"","wage","lnw","widowed","divorced","separated","nevermarried","married","weight","female","lhs","hsg","sc","cg","ad","mw","so","we","ne","exp1","exp2","exp3","exp4","occ","occ2","ind","ind2"
"856",63.9104395604396,4.15748272144232,0,0,0,0,1,281.06,0,0,0,0,1,0,0,0,0,1,24,5.76,13.824,33.1776,"10","1","6490","11"
"857",20.9401709401709,3.04166936874102,0,1,0,0,0,315.07,1,0,1,0,0,0,0,0,0,1,31,9.61,29.791,92.3521,"5000","17","4670","9"
"858",28.8461538461538,3.36197666850887,0,0,0,1,0,315.07,0,0,1,0,0,0,0,0,0,1,40,16,64,256,"4700","16","4870","9"
"859",27.3076923076923,3.30716843201388,0,0,0,0,1,352.34,1,0,0,0,0,1,0,0,0,1,12,1.44,1.728,2.0736,"2310","8","7860","17"
"860",13.986013986014,2.63805782928218,0,0,0,0,1,352.34,0,0,0,1,0,0,0,0,0,1,16.5,2.7225,4.492125,7.41200625,"430","1","7780","16"
"861",16.8269230769231,2.82298016777619,0,0,0,1,0,438.23,1,0,0,0,1,0,0,0,0,1,1,0.01,0.001,1e-04,"2000","6","7870","17"
"862",10.5769230769231,2.35867455964509,0,0,0,0,1,318.69,1,0,0,0,0,1,0,0,0,1,21,4.41,9.261,19.4481,"2310","8","7860","17"
"863",14.7225961538462,2.68938346689668,0,0,0,0,1,426.55,0,0,0,0,1,0,0,0,0,1,7,0.49,0.343,0.2401,"950","2","7870","17"
"864",35.2564102564103,3.56264736397102,0,0,0,0,1,426.55,1,0,0,0,1,0,0,0,0,1,8,0.64,0.512,0.4096,"50","1","7460","14"
"865",31.25,3.44201937618241,0,0,0,1,0,418.14,1,0,0,0,1,0,0,0,0,1,15,2.25,3.375,5.0625,"3255","10","8190","18"
"866",51.9230769230769,3.94976333341099,0,0,0,0,1,455.71,0,0,0,0,1,0,0,0,0,1,10,1,1,1,"4930","16","7380","14"
"867",28.8461538461538,3.36197666850887,0,0,0,0,1,798.27,0,0,0,0,0,1,0,0,0,1,38,14.44,54.872,208.5136,"137","1","3380","6"
"868",25,3.2188758248682,0,0,0,0,1,770.19,1,0,1,0,0,0,0,0,0,1,33,10.89,35.937,118.5921,"430","1","6970","12"
"869",30.7692307692308,3.42651518964645,0,0,0,0,1,732.09,1,0,0,1,0,0,0,0,0,1,33,10.89,35.937,118.5921,"5120","17","8180","18"
"870",57.2344322344322,4.04715567941964,0,0,0,0,1,721.9,1,0,0,0,1,0,0,0,0,1,27,7.29,19.683,53.1441,"5230","17","3380","6"
"871",28.8461538461538,3.36197666850887,0,0,0,0,1,721.9,0,0,0,0,1,0,0,0,0,1,29,8.41,24.389,70.7281,"4700","16","4090","7"
"872",68.3760683760684,4.22502288586422,0,0,0,0,1,929.19,1,0,0,0,1,0,0,0,0,1,29,8.41,24.389,70.7281,"735","2","7390","14"
"873",76.9230769230769,4.3428059215206,0,0,0,0,1,929.19,0,0,0,0,1,0,0,0,0,1,33,10.89,35.937,118.5921,"735","2","7490","14"
"874",37.9554655870445,3.63641351421063,0,0,0,1,0,857.93,0,0,0,0,1,0,0,0,0,1,10,1,1,1,"5800","17","6990","12"
"875",73.9644970414201,4.30358520836732,0,1,0,0,0,716.05,0,0,0,0,0,1,0,0,0,1,33,10.89,35.937,118.5921,"740","2","6890","12"
"876",29.7142857142857,3.391627930646,0,0,0,1,0,1060.73,0,0,1,0,0,0,0,0,0,1,8,0.64,0.512,0.4096,"4040","13","8680","20"
"877",36.0576923076923,3.58512021982308,1,0,0,0,0,731.28,1,0,0,1,0,0,0,0,0,1,40.5,16.4025,66.430125,269.04200625,"5000","17","2980","6"
"878",8.65384615384615,2.15800386418294,0,0,0,1,0,774.97,0,0,0,0,0,1,0,0,0,1,10,1,1,1,"2310","8","7860","17"
"879",8.82352941176471,2.17742195004004,0,1,0,0,0,911.77,0,0,0,0,1,0,0,0,0,1,28,7.84,21.952,61.4656,"4760","16","4890","9"
"880",38.4615384615385,3.64965874096066,0,0,0,0,1,732.09,1,0,0,0,1,0,0,0,0,1,33,10.89,35.937,118.5921,"3255","10","8190","18"
"881",19.2307692307692,2.95651156040071,0,0,0,0,1,385.01,1,0,0,0,1,0,0,0,0,1,29,8.41,24.389,70.7281,"4920","16","7070","13"
"882",48.0769230769231,3.87280229227486,0,0,0,0,1,385.01,0,0,0,0,1,0,0,0,0,1,29,8.41,24.389,70.7281,"120","1","6870","12"
"883",26.4423076923077,3.27496529151924,0,1,0,0,0,1020.29,1,0,1,0,0,0,0,0,0,1,8,0.64,0.512,0.4096,"5160","17","6870","12"
"884",27.6923076923077,3.32115467398862,0,0,0,1,0,735.73,0,0,0,1,0,0,0,0,0,1,13.5,1.8225,2.460375,3.32150625,"3930","12","7680","16"
"885",528.845673076923,6.27069665598191,0,0,0,0,1,929.19,0,0,0,1,0,0,0,0,0,1,36.5,13.3225,48.627125,177.48900625,"6260","19","770","4"
"886",43.0161943319838,3.76157665716464,0,0,0,0,1,929.19,1,0,0,1,0,0,0,0,0,1,28.5,8.1225,23.149125,65.97500625,"50","1","6290","10"
"887",51.2820512820513,3.93734081341244,0,0,0,0,1,471.53,0,0,0,0,1,0,0,0,0,1,10,1,1,1,"1010","3","7380","14"
"888",21.1538461538462,3.05182174020503,0,1,0,0,0,697.27,0,0,0,1,0,0,0,0,0,1,36.5,13.3225,48.627125,177.48900625,"8610","21","7070","13"
"889",41.6666666666667,3.72970144863419,0,0,0,0,1,725,1,0,0,1,0,0,0,0,0,1,33,10.89,35.937,118.5921,"710","2","7390","14"
"890",12.2377622377622,2.50452643665765,0,0,0,0,1,446.31,0,0,0,0,1,0,0,0,0,1,19,3.61,6.859,13.0321,"4760","16","4670","9"
"891",62.5,4.13516655674236,0,0,0,1,0,446.31,0,0,0,0,1,0,0,0,0,1,12,1.44,1.728,2.0736,"1060","3","6990","12"
"892",28.8461538461538,3.36197666850887,0,0,0,1,0,446.31,1,0,0,0,1,0,0,0,0,1,9,0.81,0.729,0.6561,"540","2","6990","12"
"893",15.625,2.74887219562247,0,0,0,1,0,830.65,1,0,0,1,0,0,0,0,0,1,16,2.56,4.096,6.5536,"5860","17","9470","22"
"894",57.6923076923077,4.05512384906882,0,0,0,0,1,486.28,0,0,0,0,1,0,0,0,0,1,26,6.76,17.576,45.6976,"1006","3","6990","12"
"895",48.0769230769231,3.87280229227486,0,0,0,0,1,836.83,0,0,0,0,1,0,0,0,0,1,9,0.81,0.729,0.6561,"4820","16","6970","12"
"896",16.8269230769231,2.82298016777619,0,0,0,0,1,789.35,1,0,1,0,0,0,0,0,0,1,26,6.76,17.576,45.6976,"4040","13","8680","20"
"897",34.6153846153846,3.54429822530283,1,0,0,0,0,441.07,1,0,0,0,1,0,0,0,0,1,22,4.84,10.648,23.4256,"740","2","7870","17"
"898",38.4615384615385,3.64965874096066,0,0,0,0,1,827,0,0,0,0,1,0,0,0,0,1,26,6.76,17.576,45.6976,"1450","4","3370","6"
"899",36.0576923076923,3.58512021982308,0,0,0,0,1,420.99,0,0,0,1,0,0,0,0,0,1,26.5,7.0225,18.609625,49.31550625,"150","1","4270","7"
"900",47.8632478632479,3.86834794192548,0,0,0,0,1,420.99,1,0,0,0,1,0,0,0,0,1,21,4.41,9.261,19.4481,"120","1","6870","12"
"901",21.1538461538462,3.05182174020503,0,0,0,0,1,856.68,0,0,0,0,0,1,0,0,0,1,11,1.21,1.331,1.4641,"430","1","6080","10"
"902",36.0576923076923,3.58512021982308,0,0,0,0,1,856.68,1,0,0,0,1,0,0,0,0,1,10,1,1,1,"4850","16","2690","6"
"903",43.8461538461538,3.78068700336706,0,0,0,0,1,420.99,0,0,0,0,1,0,0,0,0,1,29,8.41,24.389,70.7281,"1006","3","7380","14"
"904",44.6153846153846,3.79807874607893,0,0,0,0,1,420.99,1,0,0,0,1,0,0,0,0,1,25,6.25,15.625,39.0625,"5810","17","2190","5"
"905",48.951048951049,3.89082079777754,0,0,0,0,1,725,1,0,0,1,0,0,0,0,0,1,35.5,12.6025,44.738875,158.82300625,"9000","22","6380","10"
"906",20.5128205128205,3.02105008153828,0,1,0,0,0,441.07,1,0,0,1,0,0,0,0,0,1,24,5.76,13.824,33.1776,"3645","11","8180","18"
"907",6.40521978021978,1.85711324861163,0,0,0,0,1,770.19,1,0,0,1,0,0,0,0,0,1,30,9,27,81,"2540","8","7860","17"
"908",28.5714285714286,3.35240721749272,0,0,0,0,1,770.19,0,0,1,0,0,0,0,0,0,1,36,12.96,46.656,167.9616,"4710","16","8770","21"
"909",34.6153846153846,3.54429822530283,0,0,0,0,1,420.99,0,0,1,0,0,0,0,0,0,1,25,6.25,15.625,39.0625,"110","1","7380","14"
"910",41.3461538461538,3.72197940254028,0,0,0,0,1,420.99,1,0,0,1,0,0,0,0,0,1,27,7.29,19.683,53.1441,"3500","10","6990","12"
"911",17.3076923076923,2.85115104474288,0,0,0,1,0,1020.29,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"800","2","7280","14"
"912",41.3461538461538,3.72197940254028,0,1,0,0,0,779.08,0,0,0,1,0,0,0,0,0,1,38,14.44,54.872,208.5136,"8740","21","2370","5"
"913",34.412955465587,3.53843310585043,0,0,0,0,1,725,1,0,0,0,1,0,0,0,0,1,35,12.25,42.875,150.0625,"2200","8","7870","17"
"914",24.5192307692308,3.1994577390111,0,0,0,0,1,891.55,1,0,0,0,0,1,0,0,0,1,35,12.25,42.875,150.0625,"2310","8","7860","17"
"915",91.3461538461538,4.51465617844726,0,0,0,0,1,721.9,0,0,0,1,0,0,0,0,0,1,32.5,10.5625,34.328125,111.56640625,"4850","16","3365","6"
"916",25,3.2188758248682,0,0,0,0,1,732.09,0,0,1,0,0,0,0,0,0,1,26,6.76,17.576,45.6976,"7330","20","4470","8"
"917",28.8461538461538,3.36197666850887,0,0,0,0,1,390.45,1,0,0,0,1,0,0,0,0,1,34,11.56,39.304,133.6336,"2320","8","7860","17"
"918",35.2564102564103,3.56264736397102,0,0,0,0,1,725,1,0,0,1,0,0,0,0,0,1,34.5,11.9025,41.063625,141.66950625,"3320","10","8190","18"
"919",96.1538461538462,4.56594947283481,0,1,0,0,0,765.34,0,0,0,0,1,0,0,0,0,1,20,4,8,16,"800","2","6670","11"
"920",16.8269230769231,2.82298016777619,0,0,0,1,0,880.88,0,0,0,0,1,0,0,0,0,1,3,0.09,0.027,0.0081,"735","2","4490","8"
"921",24.4505494505494,3.19665268808349,0,0,0,0,1,1020.29,0,0,0,1,0,0,0,0,0,1,10.5,1.1025,1.157625,1.21550625,"3930","12","7680","16"
"922",36.2179487179487,3.58955481689095,0,1,0,0,0,917.89,0,0,0,0,0,1,0,0,0,1,31,9.61,29.791,92.3521,"230","1","7860","17"
"923",8.01282051282051,2.08104282304681,0,0,0,1,0,437.51,0,0,0,1,0,0,0,0,0,1,15.5,2.4025,3.723875,5.77200625,"8140","21","2770","6"
"924",19.2307692307692,2.95651156040071,0,0,0,1,0,520.67,0,0,0,0,1,0,0,0,0,1,1,0.01,0.001,1e-04,"20","1","8680","20"
"925",39.0865384615385,3.66577812284054,0,0,0,0,1,546.26,0,0,0,0,1,0,0,0,0,1,19,3.61,6.859,13.0321,"4810","16","6990","12"
"926",23.0769230769231,3.13883311719466,0,0,0,0,1,511.47,0,0,0,0,1,0,0,0,0,1,4,0.16,0.064,0.0256,"8030","21","1e+05","6"
"927",55.625,4.0186327404864,0,0,0,0,1,527.96,0,0,0,0,0,1,0,0,0,1,15,2.25,3.375,5.0625,"1e+05","4","3680","6"
"928",57.2115384615385,4.0467555993983,0,0,0,0,1,440.36,0,0,0,0,1,0,0,0,0,1,26,6.76,17.576,45.6976,"1060","3","3390","6"
"929",12.5,2.52572864430826,0,0,0,0,1,527.85,0,0,0,1,0,0,0,0,0,1,10,1,1,1,"6355","19","770","4"
"930",8.87573964497041,2.18332167216723,0,0,0,0,1,527.85,1,0,0,0,1,0,0,0,0,1,10,1,1,1,"4710","16","6970","12"
"931",23,3.13549421592915,0,0,0,0,1,533.76,0,0,0,1,0,0,0,0,0,1,15,2.25,3.375,5.0625,"6440","19","8190","18"
"932",13.4807692307692,2.60126416845316,0,1,0,0,0,455.89,0,0,1,0,0,0,0,0,0,1,24,5.76,13.824,33.1776,"6230","19","8660","20"
"933",8.65384615384615,2.15800386418294,0,0,0,0,1,381.42,1,0,1,0,0,0,0,0,0,1,21,4.41,9.261,19.4481,"4760","16","5790","9"
"934",38.4615384615385,3.64965874096066,0,0,0,0,1,543.49,0,0,0,0,0,1,0,0,0,1,4,0.16,0.064,0.0256,"3110","10","7970","18"
"935",34.6153846153846,3.54429822530283,0,1,0,0,0,300.63,0,0,0,0,1,0,0,0,0,1,26,6.76,17.576,45.6976,"2830","9","7470","14"
"936",17,2.83321334405622,0,0,0,1,0,381.89,1,0,1,0,0,0,0,0,0,1,20,4,8,16,"5610","17","2390","5"
"937",19.6005917159763,2.9755597553714,0,0,0,0,1,732.09,1,0,0,1,0,0,0,0,0,1,36.5,13.3225,48.627125,177.48900625,"5120","17","3190","6"
"938",11.0576923076923,2.40312632221592,0,0,0,1,0,394.06,1,0,0,1,0,0,0,0,0,1,5,0.25,0.125,0.0625,"3600","11","8190","18"
"939",44.2307692307692,3.78942068333581,0,0,1,0,0,917.89,0,0,0,0,1,0,0,0,0,1,35,12.25,42.875,150.0625,"10","1","7490","14"
"940",42.3076923076923,3.74496892076498,0,0,0,0,1,385.01,0,0,0,0,1,0,0,0,0,1,33,10.89,35.937,118.5921,"600","2","4870","9"
"941",10.989010989011,2.39689577246529,0,0,0,0,1,385.01,1,0,1,0,0,0,0,0,0,1,31,9.61,29.791,92.3521,"4010","13","8680","20"
"942",9.61538461538461,2.26336437984076,0,0,0,1,0,456.89,1,0,0,1,0,0,0,0,0,1,8,0.64,0.512,0.4096,"310","1","8680","20"
"943",26.9230769230769,3.29298379702192,0,0,0,0,1,441.07,0,0,0,0,1,0,0,0,0,1,21,4.41,9.261,19.4481,"4850","16","4390","8"
"944",21.978021978022,3.09004295302523,0,0,0,0,1,441.07,1,0,0,0,0,1,0,0,0,1,19,3.61,6.859,13.0321,"725","2","7780","16"
"945",10.0961538461538,2.3121545440102,0,0,0,1,0,826.37,0,0,0,1,0,0,0,0,0,1,10.5,1.1025,1.157625,1.21550625,"6240","19","770","4"
"946",20.1923076923077,3.00530172457014,0,0,0,0,1,473.41,0,0,1,0,0,0,0,0,0,1,11,1.21,1.331,1.4641,"7300","20","7790","16"
"947",12.9807692307692,2.5634689722911,0,0,0,0,1,473.41,1,0,0,1,0,0,0,0,0,1,5,0.25,0.125,0.0625,"5700","17","5080","9"
"948",9.89010989010989,2.29153525680746,0,0,0,0,1,725,1,0,0,1,0,0,0,0,0,1,35,12.25,42.875,150.0625,"4010","13","8680","20"
"949",86.5384615384615,4.46058895717698,0,0,0,0,1,827,1,0,0,1,0,0,0,0,0,1,24.5,6.0025,14.706125,36.03000625,"1050","3","9590","22"
"950",14.6153846153846,2.68207471469895,0,0,0,0,1,827,0,0,1,0,0,0,0,0,0,1,34,11.56,39.304,133.6336,"6200","19","770","4"
"951",57.6923076923077,4.05512384906882,0,0,0,0,1,911.77,0,0,0,1,0,0,0,0,0,1,38,14.44,54.872,208.5136,"430","1","7290","14"
"952",11.0576923076923,2.40312632221592,0,0,0,1,0,856.68,0,0,0,0,1,0,0,0,0,1,5,0.25,0.125,0.0625,"630","2","8090","18"
"953",16.8269230769231,2.82298016777619,0,0,0,1,0,856.68,1,0,0,0,1,0,0,0,0,1,6,0.36,0.216,0.1296,"2000","6","7870","17"
"954",22,3.09104245335832,0,0,0,1,0,471.53,0,0,1,0,0,0,0,0,0,1,12,1.44,1.728,2.0736,"4760","16","4670","9"
"955",15.3846153846154,2.7333680090865,0,0,0,1,0,471.53,1,0,1,0,0,0,0,0,0,1,12,1.44,1.728,2.0736,"8255","21","1990","5"
"956",7.21153846153846,1.97568230738898,0,1,0,0,0,543.49,1,0,0,0,1,0,0,0,0,1,4,0.16,0.064,0.0256,"1e+05","21","5070","9"
"957",13.1868131868132,2.57921732925924,0,0,0,0,1,381.42,0,0,1,0,0,0,0,0,0,1,18,3.24,5.832,10.4976,"4760","16","4795","9"
"958",31.25,3.44201937618241,0,0,0,0,1,437.51,0,0,0,0,1,0,0,0,0,1,14,1.96,2.744,3.8416,"20","1","8590","19"
"959",26.9230769230769,3.29298379702192,0,0,0,0,1,437.51,1,0,0,0,0,1,0,0,0,1,10,1,1,1,"2330","8","7860","17"
"960",24.0384615384615,3.17965511171492,0,0,0,1,0,1182.48,0,0,1,0,0,0,0,0,0,1,29,8.41,24.389,70.7281,"9130","22","6170","10"
"961",34.1880341880342,3.53187570530427,0,0,0,0,1,385.01,1,0,0,0,1,0,0,0,0,1,30,9,27,81,"3255","10","8190","18"
"962",17.3076923076923,2.85115104474288,0,0,0,0,1,385.01,1,0,0,1,0,0,0,0,0,1,28,7.84,21.952,61.4656,"5700","17","4580","8"
"963",23.6221153846154,3.16218336580288,0,0,0,0,1,385.01,0,0,1,0,0,0,0,0,0,1,33,10.89,35.937,118.5921,"6200","19","770","4"
"964",42.7350427350427,3.75501925661848,0,0,0,0,1,454.71,0,0,0,0,1,0,0,0,0,1,30,9,27,81,"1020","3","3190","6"
"965",18.0288461538462,2.89197303926314,0,1,0,0,0,456.89,1,0,0,0,1,0,0,0,0,1,10,1,1,1,"5940","17","8170","18"
"966",36.0576923076923,3.58512021982308,0,0,0,1,0,716.53,0,0,0,0,1,0,0,0,0,1,13,1.69,2.197,2.8561,"800","2","9590","22"
"967",24.0384615384615,3.17965511171492,0,0,0,0,1,699.78,0,0,0,1,0,0,0,0,0,1,38.5,14.8225,57.066625,219.70650625,"7330","20","680","3"
"968",48.0769230769231,3.87280229227486,0,0,0,0,1,699.78,1,0,0,1,0,0,0,0,0,1,35,12.25,42.875,150.0625,"3320","10","8190","18"
"969",27.972027972028,3.33120500984212,0,0,0,0,1,572.4,0,0,0,0,1,0,0,0,0,1,17,2.89,4.913,8.3521,"1410","4","7380","14"
"970",16.8269230769231,2.82298016777619,0,0,0,0,1,754.52,0,0,1,0,0,0,0,0,0,1,32,10.24,32.768,104.8576,"6520","19","3190","6"
"971",33.6538461538462,3.51612734833613,0,0,0,0,1,754.52,1,0,1,0,0,0,0,0,0,1,28,7.84,21.952,61.4656,"5120","17","770","4"
"972",19.2307692307692,2.95651156040071,0,0,0,0,1,848.48,0,0,0,1,0,0,0,0,0,1,8.5,0.7225,0.614125,0.52200625,"7630","20","6180","10"
"973",42.3076923076923,3.74496892076498,0,0,0,0,1,450.81,0,0,0,0,0,1,0,0,0,1,13,1.69,2.197,2.8561,"1460","4","3570","6"
"974",53.8461538461538,3.98613097758187,1,0,0,0,0,838.87,1,0,0,0,0,1,0,0,0,1,35,12.25,42.875,150.0625,"1020","3","770","4"
"975",40.8653846153846,3.71028336277709,0,1,0,0,0,838.87,0,0,0,0,0,1,0,0,0,1,35,12.25,42.875,150.0625,"1020","3","7380","14"
"976",64.1025641025641,4.16048436472665,0,0,0,0,1,441.07,0,0,0,0,0,1,0,0,0,1,24,5.76,13.824,33.1776,"710","2","3960","6"
"977",27.1629807692308,3.30185504516749,0,0,0,1,0,394.06,1,0,0,0,0,1,0,0,0,1,1,0.01,0.001,1e-04,"1650","5","9480","22"
"978",28.8461538461538,3.36197666850887,0,0,0,0,1,391.22,0,0,0,0,1,0,0,0,0,1,31,9.61,29.791,92.3521,"2040","6","9160","21"
"979",12.5,2.52572864430826,0,0,0,0,1,391.22,1,0,0,0,1,0,0,0,0,1,26,6.76,17.576,45.6976,"830","2","6870","12"
"980",43.8461538461538,3.78068700336706,0,0,0,0,1,830.65,0,0,1,0,0,0,0,0,0,1,20,4,8,16,"1106","3","7380","14"
"981",10.5769230769231,2.35867455964509,0,0,0,0,1,830.65,1,0,0,0,1,0,0,0,0,1,15,2.25,3.375,5.0625,"2000","6","8390","18"
"982",19.2307692307692,2.95651156040071,0,0,0,1,0,870.17,0,0,0,1,0,0,0,0,0,1,17.5,3.0625,5.359375,9.37890625,"1050","3","7460","14"
"983",19.7115384615385,2.98120417299108,0,0,0,0,1,725,1,0,0,1,0,0,0,0,0,1,33,10.89,35.937,118.5921,"930","2","9380","22"
"984",19.2307692307692,2.95651156040071,0,0,0,0,1,725,0,0,1,0,0,0,0,0,0,1,36,12.96,46.656,167.9616,"4220","14","7070","13"
"985",17.6923076923077,2.87312995146166,0,0,0,1,0,754.52,1,0,0,0,1,0,0,0,0,1,21,4.41,9.261,19.4481,"430","1","7390","14"
"986",50,3.91202300542815,0,0,1,0,0,754.52,0,0,0,0,1,0,0,0,0,1,33,10.89,35.937,118.5921,"430","1","770","4"
"987",36.8589743589744,3.60709912654186,0,0,0,0,1,888.19,0,0,0,0,1,0,0,0,0,1,32,10.24,32.768,104.8576,"50","1","1280","5"
"988",17.3076923076923,2.85115104474288,0,0,0,0,1,888.19,1,0,0,1,0,0,0,0,0,1,32.5,10.5625,34.328125,111.56640625,"4965","16","7280","14"
"989",13.7362637362637,2.6200393237795,0,0,0,0,1,911.77,1,0,0,0,1,0,0,0,0,1,32,10.24,32.768,104.8576,"2010","6","8470","18"
"990",30.7692307692308,3.42651518964645,0,0,0,0,1,362.96,0,0,0,1,0,0,0,0,0,1,16.5,2.7225,4.492125,7.41200625,"4850","16","2370","5"
"991",14.4230769230769,2.66882948794893,0,0,0,0,1,362.96,1,0,0,1,0,0,0,0,0,1,16.5,2.7225,4.492125,7.41200625,"530","2","3490","6"
"992",25.9615384615385,3.25661615285105,0,0,0,0,1,733.54,1,0,0,1,0,0,0,0,0,1,29,8.41,24.389,70.7281,"7750","21","3370","6"
"993",28.8461538461538,3.36197666850887,0,1,0,0,0,381.89,1,0,0,1,0,0,0,0,0,1,22.5,5.0625,11.390625,25.62890625,"1050","3","7380","14"
"994",19.6394230769231,2.97753892759279,0,1,0,0,0,800.9,1,0,0,0,1,0,0,0,0,1,32,10.24,32.768,104.8576,"5700","17","9160","21"
"995",31.25,3.44201937618241,0,0,0,0,1,410.77,0,0,0,0,1,0,0,0,0,1,26,6.76,17.576,45.6976,"2340","8","6970","12"
"996",8.46153846153846,2.13553100833088,0,1,0,0,0,831.78,0,0,1,0,0,0,0,0,0,1,18,3.24,5.832,10.4976,"4220","14","3580","6"
"997",28.8461538461538,3.36197666850887,0,0,0,0,1,362.96,0,0,1,0,0,0,0,0,0,1,19,3.61,6.859,13.0321,"5550","17","6370","10"
"998",53.4188034188034,3.97816280793269,0,0,0,0,1,693.01,1,0,0,1,0,0,0,0,0,1,37.5,14.0625,52.734375,197.75390625,"5000","17","8370","18"
"999",31.25,3.44201937618241,0,0,0,0,1,452.52,0,0,0,1,0,0,0,0,0,1,10.5,1.1025,1.157625,1.21550625,"1e+05","19","770","4"
"1000",22.1153846153846,3.09627350277587,0,0,0,0,1,452.52,1,0,0,1,0,0,0,0,0,1,7,0.49,0.343,0.2401,"5120","17","770","4"
"1001",23.7315875613748,3.16680696923707,0,0,0,0,1,437.51,0,0,1,0,0,0,0,0,0,1,17,2.89,4.913,8.3521,"4850","16","4470","8"
"1002",32.6923076923077,3.48713981146288,0,0,0,0,1,437.51,1,0,1,0,0,0,0,0,0,1,15,2.25,3.375,5.0625,"630","2","7580","16"
"1003",22.5,3.11351530921037,0,0,0,1,0,489.28,0,0,0,0,1,0,0,0,0,1,6,0.36,0.216,0.1296,"8740","21","3960","6"
"1004",23.5576923076923,3.1594524043974,0,0,0,0,1,450.81,0,0,0,0,1,0,0,0,0,1,12,1.44,1.728,2.0736,"710","2","6970","12"
"1005",45.4545454545455,3.81671282562382,0,0,0,0,1,851.84,0,0,0,0,0,1,0,0,0,1,23,5.29,12.167,27.9841,"20","1","5070","9"
"1006",13.986013986014,2.63805782928218,0,0,0,0,1,450.81,0,0,1,0,0,0,0,0,0,1,18,3.24,5.832,10.4976,"4710","16","8770","21"
"1007",38.4615384615385,3.64965874096066,0,0,0,0,1,462.6,0,0,0,0,1,0,0,0,0,1,19,3.61,6.859,13.0321,"4760","16","4870","9"
"1008",49.5192307692308,3.90236109451641,0,0,0,0,1,670.19,0,0,0,0,1,0,0,0,0,1,30,9,27,81,"1020","3","6970","12"
"1009",19.2307692307692,2.95651156040071,0,0,0,0,1,455.77,0,0,0,1,0,0,0,0,0,1,7.5,0.5625,0.421875,0.31640625,"8320","21","1480","5"
"1010",16.8269230769231,2.82298016777619,0,0,0,0,1,455.77,1,0,0,1,0,0,0,0,0,1,8.5,0.7225,0.614125,0.52200625,"3420","10","2190","5"
"1011",16.4027149321267,2.79744686577102,0,0,0,0,1,564.78,0,0,1,0,0,0,0,0,0,1,7,0.49,0.343,0.2401,"8220","21","3490","6"
"1012",21.3711538461538,3.06204206161017,0,0,0,1,0,868.94,0,0,0,1,0,0,0,0,0,1,31.5,9.9225,31.255875,98.45600625,"2630","9","2970","6"
"1013",56.043956043956,4.02613631219557,0,0,0,0,1,725,1,0,0,0,0,1,0,0,0,1,29,8.41,24.389,70.7281,"2430","8","7860","17"
"1014",48.0769230769231,3.87280229227486,0,0,0,0,1,725,0,0,0,0,1,0,0,0,0,1,30,9,27,81,"840","2","6870","12"
"1015",15.9615384615385,2.77018198220922,0,0,0,0,1,436.73,1,0,1,0,0,0,0,0,0,1,14,1.96,2.744,3.8416,"5120","17","5670","9"
"1016",22.1153846153846,3.09627350277587,0,0,0,0,1,436.73,0,0,1,0,0,0,0,0,0,1,20,4,8,16,"7510","20","5670","9"
"1017",8.69195046439629,2.16239736338994,0,0,0,0,1,975.27,1,0,0,0,1,0,0,0,0,1,1,0.01,0.001,1e-04,"4030","13","1190","5"
"1018",19.2307692307692,2.95651156040071,0,0,0,1,0,848.48,0,0,0,1,0,0,0,0,0,1,4,0.16,0.064,0.0256,"1050","3","7860","17"
"1019",14.9038461538462,2.70161931077192,0,0,0,1,0,848.48,1,0,0,1,0,0,0,0,0,1,6.5,0.4225,0.274625,0.17850625,"540","2","6990","12"
"1020",16.7582417582418,2.81889018252466,0,0,0,0,1,721.9,0,0,1,0,0,0,0,0,0,1,31,9.61,29.791,92.3521,"136","1","490","2"
"1022",20,2.99573227355399,0,0,0,1,0,887.64,1,0,0,0,1,0,0,0,0,1,4,0.16,0.064,0.0256,"5700","17","7380","14"
"1023",46.6346153846154,3.84234308479016,0,0,0,0,1,483.95,0,0,0,1,0,0,0,0,0,1,24.5,6.0025,14.706125,36.03000625,"150","1","3390","6"
"1024",10.2307692307692,2.32539977076022,0,0,0,1,0,847.63,0,0,1,0,0,0,0,0,0,1,36,12.96,46.656,167.9616,"8220","21","3390","6"
"1025",81.3609467455621,4.39889538817164,0,0,0,0,1,464.82,0,0,0,0,1,0,0,0,0,1,25,6.25,15.625,39.0625,"1020","3","6870","12"
"1026",34.1880341880342,3.53187570530427,0,1,0,0,0,670.19,1,0,0,0,1,0,0,0,0,1,37,13.69,50.653,187.4161,"50","1","7490","14"
"1027",31.9397993311037,3.46385286008409,0,0,0,0,1,487.98,0,0,0,0,0,1,0,0,0,1,23,5.29,12.167,27.9841,"350","1","8190","18"
"1028",41,3.71357206670431,0,0,0,0,1,383.19,0,0,1,0,0,0,0,0,0,1,42,17.64,74.088,311.1696,"220","1","770","4"
"1029",70.5128205128205,4.25579454453097,0,0,0,0,1,437.95,1,0,0,0,1,0,0,0,0,1,28,7.84,21.952,61.4656,"10","1","6680","11"
"1030",23.0769230769231,3.13883311719466,0,0,0,0,1,499.62,1,0,0,0,1,0,0,0,0,1,8,0.64,0.512,0.4096,"3255","10","8090","18"
"1031",9.61538461538461,2.26336437984076,0,0,0,0,1,499.62,0,0,1,0,0,0,0,0,0,1,13,1.69,2.197,2.8561,"7210","20","8770","21"
