schoolid,intervention,achievement_score,success_expect,ethnicity,gender,frst_in_family,school_urbanicity,school_mindset,school_achievement,school_ethnic_minority,school_poverty,school_size
46,1,0.1517528620774013,5,2,1,1,0,1.09941932124429,-0.28737925033378303,0.8977966892425742,2.82165999303967,-0.6468675525677701
46,1,0.8574784705260393,6,2,2,1,0,1.09941932124429,-0.28737925033378303,0.8977966892425742,2.82165999303967,-0.6468675525677701
46,1,2.080323361463488,6,1,1,1,0,1.09941932124429,-0.28737925033378303,0.8977966892425742,2.82165999303967,-0.6468675525677701
46,1,-0.9617798333916554,5,4,2,1,0,1.09941932124429,-0.28737925033378303,0.8977966892425742,2.82165999303967,-0.6468675525677701
46,1,1.161059705553137,6,1,1,1,0,1.09941932124429,-0.28737925033378303,0.8977966892425742,2.82165999303967,-0.6468675525677701
46,1,-0.08128516576639919,5,10,1,1,0,1.09941932124429,-0.28737925033378303,0.8977966892425742,2.82165999303967,-0.6468675525677701
46,1,1.4292908193302352,7,1,2,1,0,1.09941932124429,-0.28737925033378303,0.8977966892425742,2.82165999303967,-0.6468675525677701
46,1,1.1627616203685256,6,4,1,1,0,1.09941932124429,-0.28737925033378303,0.8977966892425742,2.82165999303967,-0.6468675525677701
46,1,-1.307745585827144,5,10,2,1,0,1.09941932124429,-0.28737925033378303,0.8977966892425742,2.82165999303967,-0.6468675525677701
46,1,1.5264429625126594,6,1,2,1,0,1.09941932124429,-0.28737925033378303,0.8977966892425742,2.82165999303967,-0.6468675525677701
46,1,1.2506700823628762,7,4,2,1,0,1.09941932124429,-0.28737925033378303,0.8977966892425742,2.82165999303967,-0.6468675525677701
46,1,-0.36118969617562285,6,4,2,0,0,1.09941932124429,-0.28737925033378303,0.8977966892425742,2.82165999303967,-0.6468675525677701
46,1,0.6017383306788914,6,3,1,0,0,1.09941932124429,-0.28737925033378303,0.8977966892425742,2.82165999303967,-0.6468675525677701
46,1,-0.7472591039422307,2,8,2,1,0,1.09941932124429,-0.28737925033378303,0.8977966892425742,2.82165999303967,-0.6468675525677701
46,1,-0.24367633026836566,5,4,2,1,0,1.09941932124429,-0.28737925033378303,0.8977966892425742,2.82165999303967,-0.6468675525677701
46,1,0.613463454022664,5,1,1,1,0,1.09941932124429,-0.28737925033378303,0.8977966892425742,2.82165999303967,-0.6468675525677701
46,1,0.5173747057742996,6,11,1,0,0,1.09941932124429,-0.28737925033378303,0.8977966892425742,2.82165999303967,-0.6468675525677701
46,1,2.113764409653132,6,4,1,1,0,1.09941932124429,-0.28737925033378303,0.8977966892425742,2.82165999303967,-0.6468675525677701
45,1,-0.502570515969652,5,4,2,1,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,-1.7844000718845763,3,3,2,1,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,-0.7726899857986839,6,14,1,0,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,-2.1473910030953047,5,15,2,1,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,-1.3805545754365895,5,13,2,0,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,-0.3046075755924832,5,4,1,0,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,1.2382331508241775,5,11,2,1,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,1.5036804854326324,6,2,2,0,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,-0.2846954866769619,5,4,2,0,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,1.7533948988605685,7,8,1,1,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,-0.8172594635904001,4,4,2,0,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,-1.9407385905498022,5,4,2,1,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,0.7593107827230149,6,4,2,1,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,-0.6053861429841411,5,4,2,0,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,-1.2049541435346123,5,4,1,1,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,0.2769045623553439,5,4,1,1,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,-0.38182995897148314,6,3,2,1,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,-0.8855647783161645,5,15,2,1,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,0.8339056634677873,6,4,1,1,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,0.7370504779589234,6,4,2,0,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,0.7385009254906164,5,4,1,1,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,-0.10064601031032612,5,4,1,0,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,0.3489421521514309,6,12,1,1,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,-0.9619631496461918,5,4,1,1,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,1.7176675051110066,7,4,1,0,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,-0.37684056366033836,4,4,2,0,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,-0.6025308791317057,6,4,1,1,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,0.39502636279801356,6,13,1,1,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,-0.4255589980132465,7,2,1,1,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,-0.2016529713104638,4,4,1,0,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,1.130412227114316,4,4,1,1,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,-0.21018794972167318,5,1,1,1,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,-0.6658500639666193,5,4,2,1,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,0.36477142354012154,5,11,2,1,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
45,1,-0.5718164217349039,5,4,1,1,0,0.21400211093970295,-0.0225135353627725,-0.749263317909073,0.347889377392693,-0.7852154253448521
44,1,-1.3263327727555656,4,4,2,1,3,0.618463602462183,-1.19299376924356,-1.21551581871029,1.12831637936496,-1.40678341298327
44,1,-1.1629591983125418,6,4,2,1,3,0.618463602462183,-1.19299376924356,-1.21551581871029,1.12831637936496,-1.40678341298327
44,1,0.4430715390152636,6,4,2,1,3,0.618463602462183,-1.19299376924356,-1.21551581871029,1.12831637936496,-1.40678341298327
44,1,-1.4028093790191853,3,5,2,1,3,0.618463602462183,-1.19299376924356,-1.21551581871029,1.12831637936496,-1.40678341298327
44,1,-0.253966312907257,6,4,1,1,3,0.618463602462183,-1.19299376924356,-1.21551581871029,1.12831637936496,-1.40678341298327
44,1,0.42347985309588254,5,4,1,0,3,0.618463602462183,-1.19299376924356,-1.21551581871029,1.12831637936496,-1.40678341298327
44,1,-0.9368549356441095,4,4,2,1,3,0.618463602462183,-1.19299376924356,-1.21551581871029,1.12831637936496,-1.40678341298327
44,1,-1.9541515866486108,4,4,2,1,3,0.618463602462183,-1.19299376924356,-1.21551581871029,1.12831637936496,-1.40678341298327
44,1,-0.6080635606835878,3,12,1,1,3,0.618463602462183,-1.19299376924356,-1.21551581871029,1.12831637936496,-1.40678341298327
44,1,0.056851206973704126,6,4,2,0,3,0.618463602462183,-1.19299376924356,-1.21551581871029,1.12831637936496,-1.40678341298327
44,1,-0.2111117656498589,5,14,1,0,3,0.618463602462183,-1.19299376924356,-1.21551581871029,1.12831637936496,-1.40678341298327
44,1,-0.7990929262451956,6,12,2,0,3,0.618463602462183,-1.19299376924356,-1.21551581871029,1.12831637936496,-1.40678341298327
44,1,-0.9166309358967921,6,4,1,1,3,0.618463602462183,-1.19299376924356,-1.21551581871029,1.12831637936496,-1.40678341298327
44,1,0.9965095392963056,5,5,2,0,3,0.618463602462183,-1.19299376924356,-1.21551581871029,1.12831637936496,-1.40678341298327
44,1,-1.051647703830413,5,4,1,1,3,0.618463602462183,-1.19299376924356,-1.21551581871029,1.12831637936496,-1.40678341298327
44,1,0.4105975284090633,6,4,1,1,3,0.618463602462183,-1.19299376924356,-1.21551581871029,1.12831637936496,-1.40678341298327
44,1,-0.2501843622335888,6,4,2,1,3,0.618463602462183,-1.19299376924356,-1.21551581871029,1.12831637936496,-1.40678341298327
44,1,-1.6642084740049157,3,11,2,1,3,0.618463602462183,-1.19299376924356,-1.21551581871029,1.12831637936496,-1.40678341298327
43,1,1.3981218594117715,6,2,1,1,0,-0.568329183210746,0.613465384264227,-1.21021044452473,-0.664859724964281,-1.4819887895829902
43,1,0.5553558028763622,6,4,1,0,0,-0.568329183210746,0.613465384264227,-1.21021044452473,-0.664859724964281,-1.4819887895829902
43,1,1.9439269093160445,6,4,1,1,0,-0.568329183210746,0.613465384264227,-1.21021044452473,-0.664859724964281,-1.4819887895829902
43,1,-1.3581731566272333,5,4,1,0,0,-0.568329183210746,0.613465384264227,-1.21021044452473,-0.664859724964281,-1.4819887895829902
43,1,0.16654499698122885,5,4,2,1,0,-0.568329183210746,0.613465384264227,-1.21021044452473,-0.664859724964281,-1.4819887895829902
43,1,0.9284343704697361,6,4,1,0,0,-0.568329183210746,0.613465384264227,-1.21021044452473,-0.664859724964281,-1.4819887895829902
43,1,0.8069542074975056,6,4,1,1,0,-0.568329183210746,0.613465384264227,-1.21021044452473,-0.664859724964281,-1.4819887895829902
43,1,1.2172424485519784,6,4,1,0,0,-0.568329183210746,0.613465384264227,-1.21021044452473,-0.664859724964281,-1.4819887895829902
43,1,0.2076324347430546,5,4,2,1,0,-0.568329183210746,0.613465384264227,-1.21021044452473,-0.664859724964281,-1.4819887895829902
43,1,3.5636394752526335,7,12,1,0,0,-0.568329183210746,0.613465384264227,-1.21021044452473,-0.664859724964281,-1.4819887895829902
43,1,1.7763648976560402,5,4,1,0,0,-0.568329183210746,0.613465384264227,-1.21021044452473,-0.664859724964281,-1.4819887895829902
42,1,-0.40489876212689496,5,12,1,1,2,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158
42,1,0.1704529981945689,6,1,1,1,2,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158
42,1,-0.39496894845910135,6,4,1,1,2,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158
42,1,1.1173940404123934,7,4,2,1,2,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158
42,1,-0.5106174457014364,5,4,2,1,2,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158
42,1,0.5935542876169293,5,2,1,0,2,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158
42,1,-0.1839266995264956,5,4,1,0,2,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158
42,1,1.4611325400337782,6,4,1,1,2,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158
42,1,-1.0175298536389885,6,4,2,1,2,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158
42,1,0.5532308417334402,6,4,1,0,2,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158
42,1,1.3801086359969579,7,4,1,1,2,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158
42,1,0.49763528292416176,7,12,2,1,2,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158
42,1,1.3552530448719484,4,4,1,0,2,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158
42,1,-0.558650100888333,4,15,2,1,2,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158
42,1,1.6687911065708834,6,4,2,0,2,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158
42,1,1.6581317954760035,6,4,1,1,2,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158
42,1,0.3176467727865338,6,1,2,1,2,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158
42,1,1.6588671385748548,6,4,1,0,2,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158
42,1,-0.14028120668377925,5,12,2,1,2,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158
42,1,2.471400871951917,7,4,1,1,2,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158
42,1,1.1209207652252493,6,4,1,1,2,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158
42,1,0.6160056110695319,5,4,2,1,2,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158
42,1,2.1088201025889357,6,9,1,1,2,0.7288474413536321,-0.642001670773781,-0.915550483697701,0.504999212108569,-1.21495972124158
41,1,-1.165453480677311,5,14,1,1,1,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335
41,1,0.3101109890493678,5,4,2,0,1,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335
41,1,-0.05776728896070549,6,2,1,1,1,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335
41,1,-0.7266133334015685,5,2,2,1,1,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335
41,1,-1.548408217149297,5,2,2,1,1,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335
41,1,1.3263683217424151,7,14,2,1,1,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335
41,1,0.9385924593408955,5,4,1,1,1,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335
41,1,0.8226843640544098,6,2,1,0,1,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335
41,1,-0.26888049344639203,5,2,1,1,1,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335
41,1,0.05312826917752721,5,14,2,1,1,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335
41,1,0.2534754049621392,5,2,2,1,1,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335
41,1,0.7910581963910974,5,15,1,1,1,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335
41,1,-0.7956813190104097,6,15,2,1,1,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335
41,1,-0.9261698712788305,6,2,2,1,1,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335
41,1,-0.7151291552213526,5,1,2,1,1,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335
41,1,0.39016348101166537,6,4,2,1,1,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335
41,1,-0.0666605243604549,6,2,2,1,1,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335
41,1,-1.4528721217529963,6,4,2,1,1,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335
41,1,-1.4994740268687725,5,2,2,1,1,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335
41,1,-1.2412583557225099,4,2,2,1,1,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335
41,1,0.14973192353279513,6,2,1,1,1,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335
41,1,-0.9533688571474767,1,2,1,1,1,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335
41,1,0.7372028128181309,6,2,1,1,1,1.26606745415973,-1.0373677254890898,1.46313561824702,0.700118007221598,-1.52687986834335
40,1,0.10300844815155137,7,4,1,0,1,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945
40,1,0.041764490032289756,7,4,1,0,1,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945
40,1,-0.3621953523922997,6,4,2,1,1,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945
40,1,0.6839370956350183,6,11,2,0,1,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945
40,1,-1.15686962625538,6,10,1,1,1,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945
40,1,0.41710975970584596,6,13,2,1,1,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945
40,1,-0.09972317029099101,5,4,2,0,1,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945
40,1,-1.2082425379836603,4,11,1,1,1,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945
40,1,0.5049860789901769,6,4,1,0,1,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945
40,1,1.463750490999998,6,14,1,1,1,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945
40,1,-1.506618746987271,5,3,1,1,1,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945
40,1,-0.07991063392697836,5,3,2,1,1,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945
40,1,-1.2038915079710217,3,4,2,1,1,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945
40,1,-0.42053285108811284,5,3,1,0,1,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945
40,1,0.29304550638389326,6,4,2,1,1,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945
40,1,-1.2845911724201913,5,15,2,1,1,0.503886388357325,0.479279515404733,0.561036249912949,0.596473618760828,-1.40021944911945
39,1,-0.018078722164435467,5,4,1,0,2,-0.42574215257678494,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211
39,1,3.2807088502815205,7,4,1,0,2,-0.42574215257678494,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211
39,1,0.529112256997227,7,10,1,0,2,-0.42574215257678494,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211
39,1,-0.4488716546037037,4,4,2,1,2,-0.42574215257678494,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211
39,1,0.7442920467817369,4,11,1,1,2,-0.42574215257678494,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211
39,1,1.9317545291690468,7,5,1,1,2,-0.42574215257678494,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211
39,1,1.1035080978461906,5,4,1,1,2,-0.42574215257678494,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211
39,1,2.3512923253262277,6,11,2,0,2,-0.42574215257678494,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211
39,1,0.22485740088159623,3,2,1,1,2,-0.42574215257678494,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211
39,1,1.1308579747278809,6,4,1,0,2,-0.42574215257678494,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211
39,1,0.8199326152638119,5,3,2,1,2,-0.42574215257678494,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211
39,1,1.0652798525835976,6,11,1,1,2,-0.42574215257678494,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211
39,1,0.23540006989603351,6,4,2,0,2,-0.42574215257678494,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211
39,1,0.486500485488195,6,4,1,0,2,-0.42574215257678494,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211
39,1,-0.131173241593531,6,3,2,1,2,-0.42574215257678494,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211
39,1,0.7381208920929047,5,10,1,0,2,-0.42574215257678494,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211
39,1,0.2559890801352213,6,4,1,1,2,-0.42574215257678494,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211
39,1,1.6600006790760993,6,4,2,0,2,-0.42574215257678494,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211
39,1,-0.6114003633877514,4,2,1,1,2,-0.42574215257678494,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211
39,1,0.3219430812756354,6,8,1,0,2,-0.42574215257678494,0.9057636989524,-0.133118722368952,1.05510681959196,-1.14543977975211
38,1,-2.032185609134891,3,4,2,1,3,0.309833476043082,0.3039843883868811,0.515392383301043,1.27408795114351,-1.5398010899660102
38,1,0.5432119806515465,6,4,1,0,3,0.309833476043082,0.3039843883868811,0.515392383301043,1.27408795114351,-1.5398010899660102
38,1,-1.3533514363072163,5,15,1,1,3,0.309833476043082,0.3039843883868811,0.515392383301043,1.27408795114351,-1.5398010899660102
38,1,0.18095921480355373,4,15,1,0,3,0.309833476043082,0.3039843883868811,0.515392383301043,1.27408795114351,-1.5398010899660102
38,1,0.9474390193874639,6,4,2,1,3,0.309833476043082,0.3039843883868811,0.515392383301043,1.27408795114351,-1.5398010899660102
38,1,0.6881820084381525,6,11,2,0,3,0.309833476043082,0.3039843883868811,0.515392383301043,1.27408795114351,-1.5398010899660102
38,1,-0.6013694976101185,7,3,2,1,3,0.309833476043082,0.3039843883868811,0.515392383301043,1.27408795114351,-1.5398010899660102
38,1,-0.6561471009129011,6,4,1,1,3,0.309833476043082,0.3039843883868811,0.515392383301043,1.27408795114351,-1.5398010899660102
38,1,0.8786716193279036,6,11,1,1,3,0.309833476043082,0.3039843883868811,0.515392383301043,1.27408795114351,-1.5398010899660102
38,1,-1.7009589653156365,5,4,1,0,3,0.309833476043082,0.3039843883868811,0.515392383301043,1.27408795114351,-1.5398010899660102
38,1,-0.318016352085165,5,10,1,0,3,0.309833476043082,0.3039843883868811,0.515392383301043,1.27408795114351,-1.5398010899660102
38,1,0.7879662221874509,7,4,1,0,3,0.309833476043082,0.3039843883868811,0.515392383301043,1.27408795114351,-1.5398010899660102
38,1,-0.6834216563488367,5,12,2,0,3,0.309833476043082,0.3039843883868811,0.515392383301043,1.27408795114351,-1.5398010899660102
38,1,0.6958417326801937,6,4,1,1,3,0.309833476043082,0.3039843883868811,0.515392383301043,1.27408795114351,-1.5398010899660102
38,1,1.2493558409529566,5,4,1,1,3,0.309833476043082,0.3039843883868811,0.515392383301043,1.27408795114351,-1.5398010899660102
38,1,-0.08877467805897384,7,4,2,1,3,0.309833476043082,0.3039843883868811,0.515392383301043,1.27408795114351,-1.5398010899660102
38,1,-1.7183019558988788,4,4,1,1,3,0.309833476043082,0.3039843883868811,0.515392383301043,1.27408795114351,-1.5398010899660102
37,1,0.6056856792361268,6,4,2,1,1,-0.530721589914039,-0.177069954563872,-1.31303655276199,-0.045722214941048,-1.03159452714114
37,1,1.048948069703013,6,8,1,0,1,-0.530721589914039,-0.177069954563872,-1.31303655276199,-0.045722214941048,-1.03159452714114
37,1,0.9769594418018933,6,4,2,0,1,-0.530721589914039,-0.177069954563872,-1.31303655276199,-0.045722214941048,-1.03159452714114
37,1,2.378524709860215,6,4,1,0,1,-0.530721589914039,-0.177069954563872,-1.31303655276199,-0.045722214941048,-1.03159452714114
37,1,1.1847236448962952,5,11,2,1,1,-0.530721589914039,-0.177069954563872,-1.31303655276199,-0.045722214941048,-1.03159452714114
37,1,0.06434645462368091,6,4,1,1,1,-0.530721589914039,-0.177069954563872,-1.31303655276199,-0.045722214941048,-1.03159452714114
37,1,0.17398258731923735,5,4,1,0,1,-0.530721589914039,-0.177069954563872,-1.31303655276199,-0.045722214941048,-1.03159452714114
37,1,0.9962825558440991,5,4,2,0,1,-0.530721589914039,-0.177069954563872,-1.31303655276199,-0.045722214941048,-1.03159452714114
37,1,0.36783752168422323,6,4,1,0,1,-0.530721589914039,-0.177069954563872,-1.31303655276199,-0.045722214941048,-1.03159452714114
37,1,-0.10811724219008115,6,4,1,0,1,-0.530721589914039,-0.177069954563872,-1.31303655276199,-0.045722214941048,-1.03159452714114
37,1,-0.5208860572904332,5,13,1,1,1,-0.530721589914039,-0.177069954563872,-1.31303655276199,-0.045722214941048,-1.03159452714114
37,1,0.11777936752785058,5,4,1,1,1,-0.530721589914039,-0.177069954563872,-1.31303655276199,-0.045722214941048,-1.03159452714114
37,1,0.2993379586033676,5,4,1,1,1,-0.530721589914039,-0.177069954563872,-1.31303655276199,-0.045722214941048,-1.03159452714114
37,1,-0.29131362023115714,6,4,1,1,1,-0.530721589914039,-0.177069954563872,-1.31303655276199,-0.045722214941048,-1.03159452714114
37,1,-0.18097111449082354,4,4,1,1,1,-0.530721589914039,-0.177069954563872,-1.31303655276199,-0.045722214941048,-1.03159452714114
37,1,0.3702117091369375,7,4,1,0,1,-0.530721589914039,-0.177069954563872,-1.31303655276199,-0.045722214941048,-1.03159452714114
37,1,0.8702109301765834,6,2,1,0,1,-0.530721589914039,-0.177069954563872,-1.31303655276199,-0.045722214941048,-1.03159452714114
37,1,-0.7375154834163183,5,4,1,1,1,-0.530721589914039,-0.177069954563872,-1.31303655276199,-0.045722214941048,-1.03159452714114
37,1,1.1231540231453496,5,11,1,1,1,-0.530721589914039,-0.177069954563872,-1.31303655276199,-0.045722214941048,-1.03159452714114
37,1,0.4406968845454802,6,4,1,0,1,-0.530721589914039,-0.177069954563872,-1.31303655276199,-0.045722214941048,-1.03159452714114
37,1,0.2809820105684983,6,15,1,1,1,-0.530721589914039,-0.177069954563872,-1.31303655276199,-0.045722214941048,-1.03159452714114
37,1,-0.24927761488448807,5,1,1,0,1,-0.530721589914039,-0.177069954563872,-1.31303655276199,-0.045722214941048,-1.03159452714114
37,1,0.5654361635655747,6,4,2,0,1,-0.530721589914039,-0.177069954563872,-1.31303655276199,-0.045722214941048,-1.03159452714114
37,1,-0.12082886838559044,5,4,2,0,1,-0.530721589914039,-0.177069954563872,-1.31303655276199,-0.045722214941048,-1.03159452714114
37,1,1.9867342080945636,6,4,1,0,1,-0.530721589914039,-0.177069954563872,-1.31303655276199,-0.045722214941048,-1.03159452714114
